AREA,PERIMETER,MAJOR_AXIS,MINOR_AXIS,ECCENTRICITY,EQDIASQ,SOLIDITY,CONVEX_AREA,EXTENT,ASPECT_RATIO,ROUNDNESS,COMPACTNESS,SHAPEFACTOR_1,SHAPEFACTOR_2,SHAPEFACTOR_3,SHAPEFACTOR_4,CLASS
74410,1183.8204102516174,451.1297607421875,216.2723846435547,0.8775955719375379,307.80148557754467,0.9789901372915233,76297.5,0.20669444444444443,2.085933261824937,0.6672207158681617,18.833903557697994,0.6672207158681617,2.14813481184053,0.006062757166270495,0.3656186562725624,Kirmizi_Pistachio
83423,1248.0214202404022,484.00750732421875,221.2689666748047,0.889384368900612,325.91020625387216,0.9831396349096173,84280.5,0.23173055555555555,2.187417036368939,0.6730566024456015,18.670600018926084,0.6730566024456015,2.2055061525971755,0.005801847300195615,0.3561078995279944,Kirmizi_Pistachio
88406,1223.0752427577972,460.0685119628906,247.64288330078125,0.8427699464306282,335.5026306779975,0.9885522377984294,88882.0,0.24557222222222222,1.8577901606972578,0.742651827887784,16.92094483911776,0.742651827887784,1.880412635994287,0.005204041716205808,0.4176733065730337,Kirmizi_Pistachio
76103,1118.77372777462,429.5392150878906,225.47750854492188,0.8511461364559846,311.2833902940857,0.9922905827007237,76205.5,0.2113972222222222,1.9050202295556833,0.7640593991640419,16.44685037329303,0.7640593991640419,1.9041174920003077,0.005644182424975239,0.4124735824848572,Kirmizi_Pistachio
86155,1267.8620400428772,487.410888671875,227.5070037841797,0.8843806703268831,331.2037937232271,0.9803557724247735,87303.0,0.23931944444444445,2.1423994890911064,0.6735135731677636,18.65793224515915,0.6735135731677636,2.165707739887715,0.005657372046565782,0.3626519631121458,Kirmizi_Pistachio
78237,1160.9747360944748,433.4181823730469,237.89089965820312,0.8359067212748976,315.617556960073,0.984483958742011,79015.0,0.217325,1.8219199767446903,0.7294180645511124,17.227939949763353,0.7294180645511124,1.8857839942377739,0.005539810861523919,0.4164836300431657,Kirmizi_Pistachio
93051,1244.3889511823654,474.3630676269531,252.50958251953125,0.8465476780702065,344.20373745378134,0.9889135373513297,93537.5,0.258475,1.8785943206343936,0.7551245953360579,16.64145320119878,0.7551245953360579,1.8992869071682568,0.005097882533524122,0.4135226544411019,Kirmizi_Pistachio
78040,1144.2051858901978,446.0794677734375,227.42034912109375,0.8602809454202744,315.2199455477589,0.9939576458526895,78032.5,0.2167777777777778,1.9614756089215002,0.7490646481304973,16.776082873116632,0.7490646481304973,2.0026132647166315,0.005716036234923597,0.3921866379470834,Kirmizi_Pistachio
95648,1250.8326034545898,474.7007141113281,258.3323059082031,0.8389552750354105,348.97394741560413,0.9880718080272526,96284.5,0.26568888888888886,1.8375584596067138,0.7682231173852674,16.357709537731967,0.7682231173852674,1.8503494616545926,0.004962996760113417,0.42445936817531804,Kirmizi_Pistachio
97049,1308.6732211112976,511.40997314453125,242.70338439941406,0.8802140194951019,351.5204468832543,0.9896541819263637,97479.0,0.26958055555555555,2.1071398506042667,0.7120959198551376,17.64701954325979,0.7120959198551376,2.1165922556111147,0.005269605798560843,0.3710672952314491,Kirmizi_Pistachio
79265,1184.4305809736252,457.2972106933594,224.91470336914062,0.8706885114041412,317.68432840389323,0.9883156164108485,79679.0,0.22018055555555555,2.0332028268637536,0.7100224880447972,17.69855296972837,0.7100224880447972,2.0720752446426918,0.005769219840955774,0.37903940285377147,Kirmizi_Pistachio
87889,1240.0458072423935,484.5213928222656,231.56777954101562,0.8783973971700617,334.520179282549,0.9919590684785263,88049.5,0.2441361111111111,2.092352372090032,0.7182389126361151,17.496087156065485,0.7182389126361151,2.09788304122054,0.005512878663112172,0.3743765252711642,Kirmizi_Pistachio
79435,1182.2051862478256,470.3114929199219,215.09072875976562,0.889293595416916,318.02481544061567,0.9932649557600035,79509.5,0.22065277777777778,2.1865725948848858,0.7142266375081001,17.594374046594776,0.7142266375081001,2.1870019224418438,0.005920708666455868,0.3591209295877212,Kirmizi_Pistachio
82925,1220.2468158006668,484.94366455078125,217.8105010986328,0.8934583828633282,324.93597715113566,0.9897403244892687,83238.5,0.23034722222222223,2.2264475868001443,0.6998419607304972,17.9560119562456,0.6998419607304972,2.227342382781663,0.0058479790720624815,0.35261671913079995,Kirmizi_Pistachio
103146,1351.5016514062881,464.26861572265625,288.3487243652344,0.783745855954158,362.39421364206834,0.9790808755111682,104784.5,0.28651666666666664,1.6100942244315064,0.7096253040645049,17.708459016868556,0.7096253040645049,1.6412553088896553,0.004501082113922559,0.4785350329978747,Kirmizi_Pistachio
67346,1071.23462164402,423.53265380859375,202.23109436035156,0.8786391240334601,292.82689490505186,0.9920339410481969,67411.0,0.18707222222222222,2.094300360427805,0.7374837737066154,17.039521495097063,0.7374837737066154,2.0919527656434886,0.006288905856451664,0.3754378092546742,Kirmizi_Pistachio
75163,1189.9869294166565,473.9686584472656,199.975341796875,0.9066345515671514,309.35498040427444,0.9900327599241349,75397.0,0.20878611111111112,2.3701355086503586,0.6670057648334821,18.839973021067316,0.6670057648334821,2.34738878097088,0.0063058773392129855,0.33458375952219027,Kirmizi_Pistachio
86807,1222.5310896635056,477.5345764160156,235.96795654296875,0.8693835094936899,332.45466632283154,0.9873984926262297,87370.5,0.24113055555555554,2.023726371207773,0.7298687796079262,17.217301199141062,0.7298687796079262,2.063216389857123,0.005501106781895649,0.3806668884846522,Kirmizi_Pistachio
78359,1166.004175066948,436.95318603515625,232.41830444335938,0.8468029983369211,315.8635425083158,0.9824758467062543,79233.5,0.21766388888888888,1.8800291443552901,0.7242667336332788,17.350473286713125,0.7242667336332788,1.9136866052773531,0.0055762986515289405,0.41041106795206916,Kirmizi_Pistachio
65450,1075.778779387474,427.40972900390625,198.5164794921875,0.8855919434443833,288.6754721186343,0.9890397613103574,65692.0,0.18180555555555555,2.1530188833553576,0.7106791405632277,17.682199880525648,0.7106791405632277,2.1921437911805515,0.006530324354528744,0.3582785794240632,Kirmizi_Pistachio
62507,1041.0924887657166,400.6184387207031,206.35728454589844,0.8571319992598088,282.11058863991764,0.980957274416031,63252.5,0.17363055555555557,1.941382586043851,0.7247027232822111,17.340035038705963,0.7247027232822111,2.0166154677135584,0.006409177191685781,0.38946352240763776,Kirmizi_Pistachio
90659,1402.5899630784988,500.1271057128906,231.99423217773438,0.8859029964874103,339.7508261743378,0.977433364095326,92105.0,0.25183055555555556,2.155773878592531,0.579107693774816,21.69954008458669,0.579107693774816,2.1669043573347184,0.005516574258627281,0.36245169785134596,Kirmizi_Pistachio
65287,1094.6488364934921,443.6148986816406,187.28131103515625,0.9065162503506762,288.3157820118846,0.9905232829182175,65423.5,0.18135277777777778,2.368708848895049,0.6846788889742973,18.35367033615507,0.6846788889742973,2.367420561972764,0.006794842750955636,0.33175269996936185,Kirmizi_Pistachio
86810,1286.246815085411,482.0314025878906,232.6136932373047,0.8758576351025429,332.46041099424076,0.9789311816242227,88116.0,0.2411388888888889,2.0722400125264264,0.6593727506321443,19.05806784146255,0.6593727506321443,2.1021843029057483,0.0055527174586786155,0.3736105166002001,Kirmizi_Pistachio
57269,1043.2518676519394,427.77337646484375,172.38943481445312,0.9152033090778577,270.03176755233454,0.9877579056280594,57506.5,0.15908055555555556,2.48143615602236,0.6612278269901802,19.004600383440597,0.6612278269901802,2.509561164157836,0.007469545067398484,0.31296235159146396,Kirmizi_Pistachio
85749,1183.3595136404037,428.73443603515625,256.07916259765625,0.8020247012115121,330.42248368035655,0.9911734435780697,85990.5,0.23819166666666666,1.6742261716497828,0.7694944906348464,16.330683022813712,0.7694944906348464,1.6835947096654802,0.004999876803638016,0.4665007313746561,Kirmizi_Pistachio
45223,914.6244518756866,339.7590637207031,169.96713256835938,0.8658764933133227,239.95772946825088,0.972939822855158,46064.0,0.12561944444444445,1.9989692041433649,0.6793344168462719,18.498062666539155,0.6793344168462719,2.0048072056626696,0.007512970473447208,0.3917574523769943,Kirmizi_Pistachio
82072,1385.2833940982819,398.2095031738281,259.6069030761719,0.7582744434614614,323.2604459495536,0.9642683893562394,84519.0,0.22797777777777778,1.5338941239824757,0.5374370769359975,23.382031411010523,0.5374370769359975,1.5174629800651163,0.004851953201747589,0.5175731953366967,Kirmizi_Pistachio
71564,1113.8620401620865,414.9950256347656,222.20785522460938,0.8445688099566503,301.8577724350115,0.9842135873930263,72214.0,0.19878888888888888,1.8675983583716496,0.7248391855784564,17.336770506316665,0.7248391855784564,1.890083785408652,0.0057989355770326646,0.4155361627144156,Kirmizi_Pistachio
85366,1201.075241804123,451.55810546875,245.72901916503906,0.8389683044561415,329.68373780922514,0.9909878865046082,85607.0,0.23712777777777777,1.8376262885152765,0.7436256585965038,16.898785657929764,0.7436256585965038,1.875997407041626,0.00528967159605405,0.4186563160745463,Kirmizi_Pistachio
80050,1220.2884447574615,476.1177673339844,217.01844787597656,0.8900779514569818,319.2535443124317,0.9859937377933472,80642.5,0.22236111111111112,2.193904582738883,0.6755324296107404,18.602172247452646,0.6755324296107404,2.224115423943353,0.005947754744959205,0.35312832910665154,Kirmizi_Pistachio
75882,1155.0752447843552,438.2277526855469,227.2317352294922,0.8550628974097159,310.83108456779803,0.9819438383022518,76760.5,0.21078333333333332,1.9285499547101541,0.7147070735401172,17.582546863731032,0.7147070735401172,1.9877001376913335,0.005775121276265081,0.39512909845127325,Kirmizi_Pistachio
85763,1195.71990442276,466.3385314941406,237.6849365234375,0.860362126446251,330.4494561580058,0.9925515894012781,85991.5,0.23823055555555556,1.9620028863215577,0.7537909357915004,16.670896421915913,0.7537909357915004,1.9915559812155228,0.005437525873560167,0.3943640905931701,Kirmizi_Pistachio
88360,1178.4305824041367,438.31707763671875,256.2277526855469,0.8113420640953053,335.415333836721,0.9929635972125672,88468.5,0.24544444444444444,1.7106541857495012,0.7995719715311621,15.716372086298696,0.7995719715311621,1.7076975602409987,0.00496058258982253,0.45991642881225936,Kirmizi_Pistachio
57726,1056.8670926094055,417.0807800292969,180.52842712402344,0.9014717031593706,271.10703782709516,0.9823941245109479,58276.0,0.16035,2.310332985634232,0.6494423087114026,19.349479462298753,0.6494423087114026,2.3667847947533454,0.007225180681656392,0.3318418155881801,Kirmizi_Pistachio
77965,1245.6021540164948,389.8036193847656,258.8623352050781,0.7476579969261666,315.0684387641469,0.9604908097243848,80601.5,0.21656944444444445,1.5058336666705572,0.6314672711773109,19.900272251529938,0.6314672711773109,1.5306712768776878,0.004999725766494782,0.5131070108008616,Kirmizi_Pistachio
80478,1205.543281674385,484.7483825683594,211.6796112060547,0.8996172189396126,320.10587636155077,0.9875315724792965,80964.5,0.22355,2.2900097926601544,0.6958592821816448,18.05878133142282,0.6958592821816448,2.2932185372044525,0.006023365175182775,0.3424872730860129,Kirmizi_Pistachio
77530,1146.14630818367,434.795166015625,227.71348571777344,0.8518868417291813,314.1882586974204,0.9883620966189773,77935.0,0.21536111111111111,1.9093957683055591,0.7416509003629367,16.943781242913147,0.7416509003629367,1.915091423929314,0.005608089333362892,0.4101100101978407,Kirmizi_Pistachio
94187,1285.785918712616,426.78656005859375,286.9512939453125,0.7402305202144318,346.2984449863597,0.9663417126401783,96885.5,0.26163055555555553,1.4873135931560957,0.715918355777726,17.5527984622044,0.715918355777726,1.5188692381702193,0.004531268222351214,0.5170939957567492,Kirmizi_Pistachio
70139,1121.6610310077667,408.9410705566406,219.1215362548828,0.8443279983102507,298.8373277021791,0.9863758674408724,70610.0,0.19483055555555556,1.8662751162941793,0.700561344415907,17.93757351090558,0.700561344415907,1.8726291127914338,0.005830437710213157,0.41940935235525356,Kirmizi_Pistachio
80612,1207.3767598867416,481.9466247558594,216.44224548339844,0.8934814825229973,320.3722618770092,0.9859023134980731,81219.0,0.22392222222222222,2.22667540562374,0.6949025990654398,18.083643133957803,0.6949025990654398,2.2630183283064262,0.005978596545872319,0.347057800448844,Kirmizi_Pistachio
78450,1202.2468156814575,460.2266845703125,219.50595092773438,0.8789294450994073,316.04689886862286,0.9768262564719746,79767.0,0.21791666666666668,2.0966478704799583,0.6820489442761839,18.42444111939075,0.6820489442761839,2.120510979819829,0.005866496935249363,0.37038155938441786,Kirmizi_Pistachio
72195,1128.5067014694214,443.6220703125,207.060546875,0.8843893667742944,303.18563444225896,0.9884462398577151,72530.5,0.20054166666666667,2.1424751214450786,0.712375049116985,17.64010492778439,0.712375049116985,2.1409624443214184,0.006144775542800748,0.3668435032480832,Kirmizi_Pistachio
73901,1166.5310863256454,427.6662292480469,220.25445556640625,0.857181259899826,306.74692434558045,0.9723368980071734,75696.5,0.20528055555555555,1.9416916136759215,0.6824448267912298,18.413753201771158,0.6824448267912298,1.9437906159129998,0.005787015456462658,0.40405492081694516,Kirmizi_Pistachio
81759,1175.4183876514435,456.3247375488281,232.8103485107422,0.8600642810206363,322.64344397182805,0.9906653171719142,82006.0,0.22710833333333333,1.9600706775617094,0.7436361167525062,16.89854800118787,0.7436361167525062,2.000333166431203,0.005581339516736116,0.3926336755185028,Kirmizi_Pistachio
90687,1227.8447943925858,471.24249267578125,247.4622344970703,0.8510237716604473,339.8032880850297,0.9925133630963849,90828.5,0.25190833333333335,1.9043006446357789,0.7559062787198498,16.624244259011448,0.7559062787198498,1.9232411168133552,0.005196362132122369,0.4083721778467306,Kirmizi_Pistachio
67212,1140.3056926727295,422.05352783203125,205.42538452148438,0.8735534263623118,292.5354273942556,0.9773846153846154,68250.0,0.1867,2.0545344423482916,0.649552259585838,19.34620414125206,0.649552259585838,2.08150822916553,0.006279437121823949,0.3773216710809315,Kirmizi_Pistachio
96955,1319.501649737358,498.6876220703125,251.97125244140625,0.8629620668256809,351.35016729723884,0.9846637206569772,97872.5,0.26931944444444444,1.979144911327843,0.699777862807057,17.957656682580676,0.699777862807057,2.0145444211551755,0.005143495663661621,0.38986390925402725,Kirmizi_Pistachio
80521,1158.087435722351,435.7786865234375,240.10287475585938,0.8345221837908636,320.19138242872816,0.9878155669403124,81005.0,0.22366944444444445,1.8149665511774675,0.7544601819507016,16.656108453421723,0.7544601819507016,1.8523058257728116,0.005411988009630252,0.42401106365346974,Kirmizi_Pistachio
67641,1058.548332452774,406.6220397949219,219.00726318359375,0.842560599768312,293.46753831630366,0.9912425022686863,67770.5,0.18789166666666668,1.856660066356113,0.758574953071863,16.565759999682864,0.758574953071863,1.9198252136365583,0.006011472920195176,0.4090987855658676,Kirmizi_Pistachio
88630,1267.259007692337,472.8177490234375,243.32215881347656,0.8574174923448764,335.9274041364852,0.984954634202366,91423.5,0.24619444444444444,1.9431758756747073,0.6935213567649362,18.11965917383918,0.6935213567649362,1.9810556441526497,0.005334737098312507,0.39645436801114387,Kirmizi_Pistachio
84722,1183.1828917264938,465.6178894042969,237.73646545410156,0.8598286159177011,328.4378186339881,0.9939984420734586,84728.0,0.23533888888888888,1.9585463614718,0.7605053976614253,16.52370996050929,0.7605053976614253,2.009800721120315,0.0054958321262989175,0.39078409871385017,Kirmizi_Pistachio
77012,1175.7199051380157,459.42364501953125,215.02195739746094,0.8837149878718106,313.13690906557844,0.9876302503647656,77447.0,0.21392222222222224,2.1366359537426307,0.7001007200134707,17.949375361472818,0.7001007200134707,2.1525743725752315,0.005965611138777479,0.36486458884012335,Kirmizi_Pistachio
77682,1179.7026586532593,437.5588073730469,223.87254333496094,0.8591999856448106,314.49609586466556,0.9833570149672174,78471.5,0.21578333333333333,1.954499649018441,0.7014313073395413,17.91532610944065,0.7014313073395413,1.9357191335364432,0.0056326923530939845,0.4057397324799764,Kirmizi_Pistachio
80719,1195.6021536588669,438.9210205078125,232.7568359375,0.847814315612452,320.5848137567929,0.9796367101132379,81863.0,0.22421944444444444,1.8857492143675292,0.709597798785819,17.70914542838391,0.709597798785819,1.874506147271452,0.00543764194932807,0.41898937730381997,Kirmizi_Pistachio
77942,1157.518893122673,432.77197265625,229.83802795410156,0.8473195263926577,315.0219620847855,0.9795192915876028,79050.0,0.21650555555555556,1.8829432905797214,0.7310132233036319,17.190346513252653,0.7310132233036319,1.8872810962075166,0.005552487396477509,0.41615325081976534,Kirmizi_Pistachio
76012,1105.0924875736237,412.9281005859375,236.4696502685547,0.8197891800764575,311.09722640102274,0.9892198470082784,76344.0,0.21114444444444444,1.7462202871149928,0.7821585022224539,16.066271195227852,0.7821585022224539,1.7617999716769792,0.005432406732962394,0.44579303895087624,Kirmizi_Pistachio
82952,1406.5727162361145,422.1746520996094,248.92799377441406,0.8076714929870308,324.9888716785103,0.9636774397452855,85429.0,0.23042222222222222,1.6959709741693278,0.5268807693032274,23.85050156789277,0.5268807693032274,1.6875137812427428,0.005089384850270148,0.465417332958937,Kirmizi_Pistachio
90689,1273.342268705368,459.92340087890625,253.1836395263672,0.834841174489328,339.8070350544367,0.9798500163025758,92010.0,0.2519138888888889,1.8165605081722063,0.7028686381063536,17.87869017490251,0.7028686381063536,1.8319190644825971,0.005071435354661605,0.4287297286352955,Kirmizi_Pistachio
78819,1199.4427736997604,476.8323974609375,211.91546630859375,0.895816866502952,316.7893111777618,0.9896986052037844,79115.5,0.21894166666666667,2.250106638118469,0.6884647675727399,18.252743213953167,0.6884647675727399,2.265637742841504,0.00604971386925662,0.346656549962141,Kirmizi_Pistachio
65768,1082.1219254732132,424.7593994140625,200.84283447265625,0.881148809699847,289.3759118830422,0.985721060119079,66426.5,0.1826888888888889,2.1148845092200257,0.7057844830629411,17.804826991695876,0.7057844830629411,2.1545731443823084,0.006458450909470601,0.3645261083130288,Kirmizi_Pistachio
82024,1227.719905257225,490.37506103515625,213.72315979003906,0.9000260462294434,323.16590231235256,0.9888822808316442,82391.0,0.22784444444444443,2.294440441161824,0.6838363996960027,18.376282134068195,0.6838363996960027,2.3025320676571472,0.005978433885632939,0.3411019435645037,Kirmizi_Pistachio
52568,1055.6782747507095,350.3013000488281,192.670654296875,0.8351553686189666,258.71153122278497,0.959388292485315,54307.0,0.14602222222222222,1.8181352076018242,0.5927453421970439,21.200285720983004,0.5927453421970439,1.8333776188835402,0.006663774540572746,0.4283886501656582,Kirmizi_Pistachio
72271,1130.6488372087479,443.9741516113281,210.76808166503906,0.8801312001755824,303.3451749040274,0.9886491214778182,72593.5,0.20075277777777778,2.1064581890388383,0.7104253455154139,17.688516736747708,0.7104253455154139,2.142107142980003,0.0061431853940215045,0.36664746951211674,Kirmizi_Pistachio
79704,1171.5777711868286,453.872314453125,230.06494140625,0.8620086689264597,318.56284258144643,0.9878270360103932,80629.5,0.2214,1.9728008608303107,0.729705694189852,17.221149176190618,0.729705694189852,2.0299117081336666,0.005694473482549495,0.38691247518324623,Kirmizi_Pistachio
75856,1290.447826743126,399.7217102050781,243.59580993652344,0.7928525558781268,310.7778288511433,0.9499339165460381,79445.0,0.2107111111111111,1.640921944877616,0.5724254060561217,21.952852688594927,0.5724254060561217,1.6543043705686864,0.005269480465686012,0.47476037503755036,Kirmizi_Pistachio
67757,1125.050860285759,454.2109375,194.44082641601562,0.9037385413282251,293.71906957604983,0.989283770465277,67981.0,0.18821388888888888,2.335985429974431,0.6726973561857192,18.680570837400214,0.6726973561857192,2.3913926396506855,0.006703527864279705,0.3284271057688681,Kirmizi_Pistachio
106730,1374.3717086315155,487.2492980957031,278.5935974121094,0.8204152963992442,368.6364830148854,0.9803057595492125,108255.0,0.29647222222222225,1.7489608613472187,0.7100484114624873,17.6979068067714,0.7100484114624873,1.7470519379604519,0.00456525155153849,0.44955627610839094,Kirmizi_Pistachio
74643,1156.8670926094055,454.3750305175781,221.52694702148438,0.8730994910147678,308.2830182440589,0.987522234139647,75053.5,0.20734166666666667,2.051105008337931,0.7008611948592363,17.929899253279462,0.7008611948592363,2.172349559227409,0.006087309332657827,0.361543178012646,Kirmizi_Pistachio
80396,1168.9747372865677,456.88360595703125,223.96951293945312,0.8716036182650644,319.94275493989255,0.9928842652149324,80455.5,0.22332222222222223,2.0399365965516165,0.7393227224859144,16.997138370244787,0.7393227224859144,2.0392317745592625,0.0056829146469604365,0.38514413770705186,Kirmizi_Pistachio
68586,1083.7787791490555,419.6402587890625,217.23948669433594,0.8555741508700989,295.51041845458826,0.9865498134936443,69032.5,0.19051666666666667,1.9316942107284207,0.7337769293164882,17.12560059099258,0.7337769293164882,2.0165486249682583,0.006118453602616605,0.38947643199519216,Kirmizi_Pistachio
84511,1199.460018992424,460.240234375,238.45753479003906,0.8553107467895361,328.02857675073574,0.9903715190358547,84800.5,0.23475277777777778,1.9300720976598191,0.7381617748407733,17.023870705130765,0.7381617748407733,1.9685470763355286,0.005445921056134704,0.3989735235895275,Kirmizi_Pistachio
85972,1201.0752440690994,464.10943603515625,239.49974060058594,0.8565635677939035,330.85185527660474,0.9915342748720567,86171.0,0.2388111111111111,1.9378285540991556,0.7489045390405747,16.7796694495376,0.7489045390405747,1.9677668867999598,0.005398378961000747,0.39913171050189067,Kirmizi_Pistachio
72442,1082.832601428032,389.36480712890625,234.7390899658203,0.7978341388737106,303.7038345159716,0.9814804713070041,73328.0,0.20122777777777778,1.658713114997594,0.7763859192268702,16.185727101893914,0.7763859192268702,1.643663229509607,0.005374848943001384,0.47783399257022663,Kirmizi_Pistachio
63361,1057.2934992313385,384.9328918457031,218.35609436035156,0.8235404401669054,284.0312144711645,0.9764458238583984,65084.0,0.17600277777777779,1.7628676358831141,0.7122636206649734,17.64286459362776,0.7122636206649734,1.8366986349388084,0.006075233848040642,0.4276140616958724,Kirmizi_Pistachio
65818,1024.8914794921875,364.6627197265625,229.73614501953125,0.776598176778137,289.48588973450666,0.9886839741218567,66233.5,0.18282777777777778,1.5873110419588539,0.7874061094397056,15.959198771395135,0.7874061094397056,1.5868209786016136,0.0055404709916217825,0.49495070583802125,Kirmizi_Pistachio
80536,1220.690466284752,484.1313171386719,212.93199157714844,0.8980845753092617,320.2212047550741,0.9840266202493496,81291.5,0.2237111111111111,2.273642929617102,0.6791861391311342,18.50210110358703,0.6791861391311342,2.285736584735508,0.006011365316612097,0.34360834430461284,Kirmizi_Pistachio
92440,1292.3300787210464,483.1151123046875,246.2789764404297,0.8603090275652329,343.07180518853255,0.9775121297242084,93984.0,0.25677777777777777,1.9616579510250811,0.6955412567375079,18.067038428895998,0.6955412567375079,1.9830387022387443,0.00522625608291527,0.39605790976786076,Kirmizi_Pistachio
77226,1134.2295711040497,419.9511413574219,233.34686279296875,0.8314146990921767,313.57167774165714,0.98896286926875,77873.5,0.21451666666666666,1.7996862538924003,0.754347530742327,16.65859580927248,0.754347530742327,1.793592885403141,0.005437950189799055,0.43789098952682143,Kirmizi_Pistachio
70109,1131.151363492012,428.4844970703125,211.3429412841797,0.8698969124429178,298.7734112029341,0.976407653315198,71315.5,0.1947472222222222,2.027436991586845,0.6885606341435134,18.25020193027768,0.6885606341435134,2.056772872350206,0.006111690326068158,0.38185945271633226,Kirmizi_Pistachio
80993,1175.6193999052048,438.7785339355469,237.7358856201172,0.8404991032969974,321.1284640867811,0.9841441639761276,81768.0,0.22498055555555554,1.845655454123067,0.7364170947526495,17.064202751268304,0.7364170947526495,1.8669519525434506,0.0054174871153747466,0.42068472213623787,Kirmizi_Pistachio
89681,1421.016367673874,466.31561279296875,250.25045776367188,0.8438019615337354,337.91329599676027,0.9592422626549892,92829.0,0.24911388888888888,1.8633956435489982,0.558100158332416,22.516335870441345,0.558100158332416,1.9043613202035745,0.005199714686421525,0.4124207707146089,Kirmizi_Pistachio
82992,1218.6315922737122,439.2873229980469,242.3516845703125,0.8340473462022133,325.06721812059214,0.9728454478967608,84774.0,0.23053333333333334,1.8126027214413616,0.7022653313303571,17.894049519080912,0.7022653313303571,1.8262111572288677,0.0052931285304372334,0.43006974318853053,Kirmizi_Pistachio
75099,1172.9331067800522,459.9932861328125,209.88523864746094,0.8898368105770273,309.22324713718723,0.9883375938754155,75499.0,0.20860833333333334,2.1916419139196917,0.6859580051825886,18.31944597106094,0.6859580051825886,2.2128843286336832,0.006125158605744584,0.35492056825328155,Kirmizi_Pistachio
